Deal Date,Security Code,Company,Client Name,Deal Type,Quantity,Price
19/05/2023,542752,AFFLE,GOLDMAN SACHS (SINGAPORE) PTE.- ODI,S,169354,911.75
19/05/2023,500114,TITAN,GOLDMAN SACHS (SINGAPORE) PTE.- ODI,S,120320,2720.65
19/05/2023,500114,TITAN,SECTOR INVESTMENT FUNDS PLC  SECTOR GLOBAL EMERGING MARKETS FUND,P,120320,2720.65
23/05/2023,543573,SYRMA,NORGES BANK ON ACCOUNT OF THE GOVERNMENT PENSION FUND GLOBAL,P,3800000,351.90
23/05/2023,543573,SYRMA,"SOUTH ASIA GROWTH FUND II HOLDINGS, LLC",S,3800000,351.90
23/05/2023,543573,SYRMA,NEUBERGER BERMAN EMERGING MARKETS EQUITY MASTER FUND L.P,P,1500000,351.90
23/05/2023,543573,SYRMA,SANJIV  NARAYAN,S,1500000,351.90
23/05/2023,543573,SYRMA,NEUBERGER BERMAN EMERGING MARKETS EQUITY MASTER FUND L.P,P,1000000,351.90
23/05/2023,543573,SYRMA,"SOUTH ASIA GROWTH FUND II HOLDINGS, LLC",S,1000000,351.90
23/05/2023,543573,SYRMA,"SOUTH ASIA GROWTH FUND II HOLDINGS, LLC",S,524000,351.90
23/05/2023,543573,SYRMA,UNION MUTUAL FUND,P,524000,351.90
23/05/2023,505200,EICHERMOT,SIDDHARTHA LAL TRUST,P,28470,3597.00
23/05/2023,505200,EICHERMOT,SIDDHARTHA VIKRAM LAL,S,28470,3597.00
29/05/2023,500260,RAMCOCEM,SHARADHA  DEEPA,P,283000,880.00
29/05/2023,500260,RAMCOCEM,RAJAPALAYAM MILLS LTD,S,283000,880.00
31/05/2023,540777,HDFCLIFE,ABRDN (MAURITIUS HOLDINGS)2006 LIMITED,S,14200000,579.60
31/05/2023,540777,HDFCLIFE,SBI MUTUAL FUND,P,5900000,579.60
31/05/2023,540777,HDFCLIFE,SBI MUTUAL FUND,P,3400000,579.60
31/05/2023,540777,HDFCLIFE,SOCIETE GENERALE,P,3325000,579.60
31/05/2023,540777,HDFCLIFE,ABRDN (MAURITIUS HOLDINGS)2006 LIMITED,S,3325000,579.60
31/05/2023,540777,HDFCLIFE,ABRDN (MAURITIUS HOLDINGS)2006 LIMITED,S,2750000,579.60
31/05/2023,540777,HDFCLIFE,NORGES BANK ON ACCOUNT OF GOVERNMENT PETROLEUM FUND,P,2750000,579.60
31/05/2023,540777,HDFCLIFE,ABRDN (MAURITIUS HOLDINGS)2006 LIMITED,S,2600000,579.60
31/05/2023,540777,HDFCLIFE,WF ASIAN SMALLER COMPANIES FUND LIMITED,P,2600000,579.60
31/05/2023,540777,HDFCLIFE,ABRDN (MAURITIUS HOLDINGS)2006 LIMITED,S,2575000,579.60
31/05/2023,540777,HDFCLIFE,ABRDN (MAURITIUS HOLDINGS)2006 LIMITED,S,2575000,579.60
31/05/2023,540777,HDFCLIFE,ABRDN (MAURITIUS HOLDINGS)2006 LIMITED,S,1850000,579.60
31/05/2023,540777,HDFCLIFE,T ROWE PRICE ASIA OPPORTUNITIES TRUST,P,1850000,579.60
31/05/2023,540777,HDFCLIFE,ICICI PRUDENTIAL MUTUAL FUND,P,1830714,579.60
31/05/2023,540777,HDFCLIFE,SBI MUTUAL FUND,P,1724800,579.60
31/05/2023,540777,HDFCLIFE,ABRDN (MAURITIUS HOLDINGS)2006 LIMITED,S,1450000,579.60
31/05/2023,540777,HDFCLIFE,ABRDN (MAURITIUS HOLDINGS)2006 LIMITED,S,1399000,579.60
31/05/2023,540777,HDFCLIFE,BNP PARIBAS ARBITRAGE,P,1399000,579.60
31/05/2023,540777,HDFCLIFE,ADITYA BIRLA SUN LIFE MUTUAL FUND,P,1287495,579.60
31/05/2023,540777,HDFCLIFE,SBI MUTUAL FUND,P,1270268,579.60
31/05/2023,540777,HDFCLIFE,ABRDN (MAURITIUS HOLDINGS)2006 LIMITED,S,1150000,579.60
31/05/2023,540777,HDFCLIFE,SBI MUTUAL FUND,P,1040000,579.60
31/05/2023,540777,HDFCLIFE,NIPPON INDIA MUTUAL FUND,P,981229,579.60
31/05/2023,540777,HDFCLIFE,FIDELITY INVESTMENT TRUST FIDELITY SERIES EMERGING MARKETS FUND,P,869400,579.60
31/05/2023,540777,HDFCLIFE,GHISALLO MASTER FUND LP,P,650000,579.60
31/05/2023,540777,HDFCLIFE,MORGAN STANLEY ASIA SINGAPORE PTE,P,650000,579.60
31/05/2023,540777,HDFCLIFE,ABRDN (MAURITIUS HOLDINGS)2006 LIMITED,S,650000,579.60
31/05/2023,540777,HDFCLIFE,ABRDN (MAURITIUS HOLDINGS)2006 LIMITED,S,650000,579.60
31/05/2023,540777,HDFCLIFE,SBI MUTUAL FUND,P,570000,579.60
31/05/2023,540777,HDFCLIFE,ICICI PRUDENTIAL MUTUAL FUND,P,450000,579.60
31/05/2023,540777,HDFCLIFE,ADITYA BIRLA SUN LIFE MUTUAL FUND,P,429165,579.60
31/05/2023,540777,HDFCLIFE,ADITYA BIRLA SUN LIFE MUTUAL FUND,P,429165,579.60
31/05/2023,540777,HDFCLIFE,ADITYA BIRLA SUN LIFE MUTUAL FUND,P,343342,579.60
31/05/2023,540777,HDFCLIFE,SBI MUTUAL FUND,P,243172,579.60
31/05/2023,540777,HDFCLIFE,FGTFEBP:FIAM EMERGING MARKETS OPPORTUNITIES COMMINGLED POOL,P,223400,579.60
31/05/2023,540777,HDFCLIFE,ICICI PRUDENTIAL MUTUAL FUND,P,183929,579.60
31/05/2023,540777,HDFCLIFE,BOFA SECURITIES EUROPE SA,P,174105,579.60
31/05/2023,540777,HDFCLIFE,ABRDN (MAURITIUS HOLDINGS)2006 LIMITED,S,174105,579.60
31/05/2023,540777,HDFCLIFE,ABRDN (MAURITIUS HOLDINGS)2006 LIMITED,S,173000,579.60
31/05/2023,540777,HDFCLIFE,ABRDN (MAURITIUS HOLDINGS)2006 LIMITED,S,173000,579.60
31/05/2023,540777,HDFCLIFE,APTUS GLOBAL FINANCIALS FUND,P,173000,579.60
31/05/2023,540777,HDFCLIFE,AMAZON MARKET NEUTRAL FUND,P,173000,579.60
31/05/2023,540777,HDFCLIFE,NIPPON INDIA MUTUAL FUND,P,168771,579.60
31/05/2023,540777,HDFCLIFE,FIDELITY INVESTMENT TRUST FIDELITY SERIES EMERGING MARKETS FUND,P,135800,579.60
31/05/2023,540777,HDFCLIFE,ICICI PRUDENTIAL MUTUAL FUND,P,110357,579.60
31/05/2023,540777,HDFCLIFE,FIDELITY CENT INVST PORT LLC FIDELITY EMERGING MARKETS EQUITY CENTRAL FUND,P,89100,579.60
31/05/2023,540777,HDFCLIFE,ADITYA BIRLA SUN LIFE MUTUAL FUND,P,85833,579.60
31/05/2023,540777,HDFCLIFE,PRMS GRP TRST FOR EMPLEE BNFT PLNS:PRMS SLCT EMG MKTS EQUITY COMMINGLEDPOOL,P,78700,579.60
31/05/2023,540777,HDFCLIFE,SBI MUTUAL FUND,P,51760,579.60
31/05/2023,540777,HDFCLIFE,FIDELITY EMERGING MARKETS EQUITY INVESTMENT TRUST,P,25029,579.60
31/05/2023,540777,HDFCLIFE,FIDELITY EMERGING MARKETS OPPORTUNITIES INSTITUTIONAL TRUST,P,19600,579.60
31/05/2023,540777,HDFCLIFE,FIDELITY INVESTMENT TRUST FIDELITY TOTAL EMERGING MARKETS FUND,P,5300,579.60
31/05/2023,540777,HDFCLIFE,PYRAMIS SELECT EMERGING MARKETS EQUITY TRUST,P,3484,579.60
31/05/2023,540777,HDFCLIFE,FIDELITY INVESTMENT TR FIDELITY SAI SUSTAINABLE EMERGING MARKETS EQUITY FD,P,187,579.60
19/06/2023,511218,SHRIRAMFIN,TPG INDIA INVESTMENTS II INC,S,1712700,1401.00
19/06/2023,511218,SHRIRAMFIN,TPG INDIA INVESTMENTS II INC,S,1677000,1401.00
19/06/2023,511218,SHRIRAMFIN,KOTAK FUNDSINDIA MIDCAP FUND,P,1662500,1401.00
19/06/2023,511218,SHRIRAMFIN,TPG INDIA INVESTMENTS II INC,S,1641600,1401.00
19/06/2023,511218,SHRIRAMFIN,TPG INDIA INVESTMENTS II INC,S,1641600,1401.00
19/06/2023,511218,SHRIRAMFIN,NIPPON INDIA MUTUAL FUND - NIPPON INDIA SMALL CAP FUND,P,862593,1401.00
19/06/2023,511218,SHRIRAMFIN,DSP MUTUAL FUND - EQUITY OPPORTUNITIES FUND,P,829818,1401.00
19/06/2023,511218,SHRIRAMFIN,MORGAN STANLEY ASIA SINGAPORE PTE  NON ODI,P,556300,1401.00
19/06/2023,511218,SHRIRAMFIN,TPG INDIA INVESTMENTS II INC,S,556300,1401.00
19/06/2023,511218,SHRIRAMFIN,TPG INDIA INVESTMENTS II INC,S,535000,1401.00
19/06/2023,511218,SHRIRAMFIN,TPG INDIA INVESTMENTS II INC,S,535000,1401.00
19/06/2023,511218,SHRIRAMFIN,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LTD,P,535000,1401.00
19/06/2023,511218,SHRIRAMFIN,ADITYA BIRLA SUN LIFE MUTUAL FUND - ADITYA BIRLA SUN LIFE FLEXI CAP FUND,P,492277,1401.00
19/06/2023,511218,SHRIRAMFIN,EASTSPRING INVESTMENTS INDIA CONSUMER EQUITY OPEN LIMITED,P,453561,1401.00
19/06/2023,511218,SHRIRAMFIN,NIPPON INDIA MUTUAL FUND - NIPPON INDIA MULTI CAP FUND,P,432512,1401.00
19/06/2023,511218,SHRIRAMFIN,ADITYA BIRLA SUN LIFE MUTUAL FUND - ADITYA BIRLA SUN LIFE FRONTLINE EQUITY FUND,P,410264,1401.00
19/06/2023,511218,SHRIRAMFIN,DSP MUTUAL FUND - DSP TAX SAVER FUND,P,390503,1401.00
19/06/2023,511218,SHRIRAMFIN,ADITYA BIRLA SUN LIFE MUTUAL FUND - ADITYA BIRLA SUN LIFE MIDCAP FUND,P,307673,1401.00
19/06/2023,511218,SHRIRAMFIN,DSP MUTUAL FUND - DSP FLEXI CAP FUND,P,295414,1401.00
19/06/2023,511218,SHRIRAMFIN,NORGES BANK ON ACCOUNT OF THE GOVERNMENT PENSION FUND GLOBAL,P,213800,1401.00
19/06/2023,511218,SHRIRAMFIN,COHESION MK BEST IDEAS SUBTRUST,P,213800,1401.00
19/06/2023,511218,SHRIRAMFIN,TPG INDIA INVESTMENTS II INC,S,213800,1401.00
19/06/2023,511218,SHRIRAMFIN,TPG INDIA INVESTMENTS II INC,S,213800,1401.00
19/06/2023,511218,SHRIRAMFIN,TPG INDIA INVESTMENTS II INC,S,206900,1401.00
19/06/2023,511218,SHRIRAMFIN,TPG INDIA INVESTMENTS II INC,S,206900,1401.00
19/06/2023,511218,SHRIRAMFIN,TPG INDIA INVESTMENTS II INC,S,206900,1401.00
19/06/2023,511218,SHRIRAMFIN,KOTAK MAHINDRA MUTUAL FUND - KOTAK MULTICAP FUND,P,206900,1401.00
19/06/2023,511218,SHRIRAMFIN,BAJAJ ALLIANZ LIFE INSURANCE COMPANY LIMITED,P,206900,1401.00
19/06/2023,511218,SHRIRAMFIN,MORGAN STANLEY ASIA SINGAPORE PTE,P,163900,1401.00
19/06/2023,511218,SHRIRAMFIN,TPG INDIA INVESTMENTS II INC,S,163900,1401.00
19/06/2023,511218,SHRIRAMFIN,NIPPON INDIA MUTUAL FUND - NIPPON INDIA FLEXI CAP FUND,P,138501,1401.00
19/06/2023,511218,SHRIRAMFIN,DSP MUTUAL FUND - DSP  EQUITY & BOND FUND,P,135540,1401.00
19/06/2023,511218,SHRIRAMFIN,NIPPON INDIA MUTUAL FUND - NIPPON INDIA LARGE CAP FUND,P,129996,1401.00
19/06/2023,511218,SHRIRAMFIN,ADITYA BIRLA SUN LIFE MUTUAL FUND - ADITYA BIRLA SUN LIFE EQUITY HYBRID '95 FUND,P,125358,1401.00
19/06/2023,511218,SHRIRAMFIN,ADITYA BIRLA SUN LIFE MUTUAL FUND - ADITYA BIRLA SUN LIFE BANKING AND FINANCIAL SERVICES FUND,P,121971,1401.00
19/06/2023,511218,SHRIRAMFIN,TPG INDIA INVESTMENTS II INC,S,107000,1401.00
19/06/2023,511218,SHRIRAMFIN,MORGAN STANLEY ASIA SINGAPORE PTE,P,107000,1401.00
19/06/2023,511218,SHRIRAMFIN,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED - CLASSIC OPPORTUNITIES FUND ULIF 033 16 12 09 CLAOPPF,P,94875,1401.00
19/06/2023,511218,SHRIRAMFIN,ADITYA BIRLA SUN LIFE MUTUAL FUND - ADITYA BIRLA SUN LIFE BUSINESS CYCLE FUND,P,82046,1401.00
19/06/2023,511218,SHRIRAMFIN,SOCIETE GENERALE  ODI,P,78400,1401.00
19/06/2023,511218,SHRIRAMFIN,TPG INDIA INVESTMENTS II INC,S,78400,1401.00
19/06/2023,511218,SHRIRAMFIN,TPG INDIA INVESTMENTS II INC,S,78400,1401.00
19/06/2023,511218,SHRIRAMFIN,GOLDMAN SACHS SINGAPORE PTE,P,78400,1401.00
19/06/2023,511218,SHRIRAMFIN,NIPPON INDIA MUTUAL FUND - NIPPON BANKING AND FINANCIAL SERVICES FUND,P,77998,1401.00
19/06/2023,511218,SHRIRAMFIN,TARA EMERGING ASIA LIQUID FUND,P,71600,1401.00
19/06/2023,511218,SHRIRAMFIN,TPG INDIA INVESTMENTS II INC,S,71600,1401.00
19/06/2023,511218,SHRIRAMFIN,TPG INDIA INVESTMENTS II INC,S,71548,1401.00
19/06/2023,511218,SHRIRAMFIN,TARISH INVESTMENT AND TRADING COMPANY PRIVATE LIMITED,P,71548,1401.00
19/06/2023,511218,SHRIRAMFIN,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED - FRONTLINE EQUITY FUND ULIF 034 17 12 09 FRLEQUFND 10,P,68635,1401.00
19/06/2023,511218,SHRIRAMFIN,DSP MUTUAL FUND - DSP DYNAMIC ASSET ALLOCATION FUND,P,61425,1401.00
19/06/2023,511218,SHRIRAMFIN,ADITYA BIRLA SUN LIFE MUTUAL FUND - ADITYA BIRLA SUN LIFE DIVIDEND YIELD FUND,P,60986,1401.00
19/06/2023,511218,SHRIRAMFIN,EASTSPRING INVESTMENTS INDIA INFRASTRUCTURE EQUITY OPEN LIMITED,P,44864,1401.00
19/06/2023,511218,SHRIRAMFIN,ADITYA BIRLA SUN LIFE MUTUAL FUND - ADITYA BIRLA SUN LIFE SPECIAL OPPORTUNITIES FUND,P,41025,1401.00
19/06/2023,511218,SHRIRAMFIN,EASTSPRING INVESTMENTS INDIA EQUITY FUND,P,36575,1401.00
19/06/2023,511218,SHRIRAMFIN,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED - KOTAK GROUP BALANCED FUND ULGF 003 27 06 03 BALFND 1,P,34815,1401.00
19/06/2023,511218,SHRIRAMFIN,KOTAK INFINITY FUND  CLASS AC,P,14500,1401.00
19/06/2023,511218,SHRIRAMFIN,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED - KOTAK OPPORTUNITIES FUND ULIF 029 02 10 08 OPPFND 10,P,8575,1401.00
20/06/2023,541729,HDFCAMC,ABRDN INVESTMENT MANAGEMENT LIMITED,S,8350000,1873.00
20/06/2023,541729,HDFCAMC,ABRDN INVESTMENT MANAGEMENT LIMITED,S,4465361,1873.00
20/06/2023,543308,KIMS,SBI MUTUAL FUND,P,4068698,1710.00
20/06/2023,543308,KIMS,GENERAL ATLANTIC SINGAPORE KH PTE LTD,S,4068698,1710.00
20/06/2023,541729,HDFCAMC,SMALLCAP WORLD FUND INC,P,3724324,1873.00
20/06/2023,541729,HDFCAMC,SBI MUTUAL FUND,P,3334825,1873.00
20/06/2023,541729,HDFCAMC,ZULIA INVESTMENTS PTE. LIMITED.,P,1626667,1873.00
20/06/2023,541729,HDFCAMC,ABRDN INVESTMENT MANAGEMENT LIMITED,S,1626667,1873.00
20/06/2023,541729,HDFCAMC,ABRDN INVESTMENT MANAGEMENT LIMITED,S,1225000,1873.00
20/06/2023,541729,HDFCAMC,SOCIETE GENERALE,P,1225000,1873.00
20/06/2023,541729,HDFCAMC,SBI MUTUAL FUND,P,1014416,1873.00
20/06/2023,541729,HDFCAMC,SBI MUTUAL FUND,P,1014416,1873.00
20/06/2023,541729,HDFCAMC,SBI MUTUAL FUND,P,1014415,1873.00
20/06/2023,541729,HDFCAMC,ABRDN INVESTMENT MANAGEMENT LIMITED,S,865000,1873.00
20/06/2023,541729,HDFCAMC,BNP PARIBAS ARBITRAGE,P,865000,1873.00
20/06/2023,541729,HDFCAMC,NORGES BANK ON ACCOUNT OF GOVERNMENT PETROLEUM FUND,P,750000,1873.00
20/06/2023,541729,HDFCAMC,ABRDN INVESTMENT MANAGEMENT LIMITED,S,750000,1873.00
20/06/2023,541729,HDFCAMC,AMERICAN FUNDS INSURANCE SERIES-GLOBAL CAPITALIZATION FUND,P,741037,1873.00
20/06/2023,541729,HDFCAMC,ABRDN INVESTMENT MANAGEMENT LIMITED,S,625000,1873.00
20/06/2023,541729,HDFCAMC,ABRDN INVESTMENT MANAGEMENT LIMITED,S,625000,1873.00
20/06/2023,541729,HDFCAMC,GHISALLO MASTER FUND LP,P,625000,1873.00
20/06/2023,541729,HDFCAMC,SBI MUTUAL FUND,P,587293,1873.00
20/06/2023,541729,HDFCAMC,BOFA SECURITIES EUROPE SA,P,585000,1873.00
20/06/2023,541729,HDFCAMC,ABRDN INVESTMENT MANAGEMENT LIMITED,S,585000,1873.00
20/06/2023,541729,HDFCAMC,ABRDN INVESTMENT MANAGEMENT LIMITED,S,475000,1873.00
20/06/2023,541729,HDFCAMC,ABRDN INVESTMENT MANAGEMENT LIMITED,S,420000,1873.00
20/06/2023,541729,HDFCAMC,ABRDN INVESTMENT MANAGEMENT LIMITED,S,420000,1873.00
20/06/2023,541729,HDFCAMC,MORGAN STANLEY ASIA SINGAPORE PTE,P,420000,1873.00
20/06/2023,541729,HDFCAMC,SBI MUTUAL FUND,P,400428,1873.00
20/06/2023,541729,HDFCAMC,KUWAIT INVESTMENT AUTHORITY,P,367144,1873.00
20/06/2023,541729,HDFCAMC,ABRDN INVESTMENT MANAGEMENT LIMITED,S,320000,1873.00
20/06/2023,541729,HDFCAMC,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,P,316667,1873.00
20/06/2023,541729,HDFCAMC,ABRDN INVESTMENT MANAGEMENT LIMITED,S,300000,1873.00
20/06/2023,541729,HDFCAMC,SBI MUTUAL FUND,P,300000,1873.00
20/06/2023,541729,HDFCAMC,SBI MUTUAL FUND,P,214259,1873.00
20/06/2023,541729,HDFCAMC,MIRAE ASSET MUTUAL FUND,P,204878,1873.00
20/06/2023,541729,HDFCAMC,SBI MUTUAL FUND,P,186168,1873.00
20/06/2023,541729,HDFCAMC,SBI MUTUAL FUND,P,170000,1873.00
20/06/2023,541729,HDFCAMC,D E SHAW VALENCE INTERNATIONAL (SPV) LLC,P,170000,1873.00
20/06/2023,541729,HDFCAMC,ABRDN INVESTMENT MANAGEMENT LIMITED,S,170000,1873.00
20/06/2023,541729,HDFCAMC,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,P,158333,1873.00
20/06/2023,541729,HDFCAMC,ABRDN INVESTMENT MANAGEMENT LIMITED,S,150000,1873.00
20/06/2023,541729,HDFCAMC,MIRAE ASSET MUTUAL FUND,P,122927,1873.00
20/06/2023,541729,HDFCAMC,ABRDN INVESTMENT MANAGEMENT LIMITED,S,120000,1873.00
20/06/2023,541729,HDFCAMC,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,P,117932,1873.00
20/06/2023,541729,HDFCAMC,VANGUARD EMERGING MARKETS STOCK INDEX FUND A SERIES OF VIEIF,P,111371,1873.00
20/06/2023,541729,HDFCAMC,ADITYA BIRLA SUN LIFE MUTUAL FUND,P,92308,1873.00
20/06/2023,541729,HDFCAMC,NIPPON INDIA MUTUAL FUND,P,90000,1873.00
20/06/2023,541729,HDFCAMC,MIRAE ASSET MUTUAL FUND,P,71707,1873.00
20/06/2023,541729,HDFCAMC,ADITYA BIRLA SUN LIFE MUTUAL FUND,P,69231,1873.00
20/06/2023,541729,HDFCAMC,ADITYA BIRLA SUN LIFE MUTUAL FUND,P,69231,1873.00
20/06/2023,541729,HDFCAMC,SOCIETE GENERALE,P,63391,1873.00
20/06/2023,541729,HDFCAMC,ABRDN INVESTMENT MANAGEMENT LIMITED,S,63391,1873.00
20/06/2023,541729,HDFCAMC,ABRDN INVESTMENT MANAGEMENT LIMITED,S,62713,1873.00
20/06/2023,541729,HDFCAMC,FRANKLIN TEMPLETON MUTUAL FUND,P,62713,1873.00
20/06/2023,541729,HDFCAMC,NIPPON INDIA MUTUAL FUND,P,60000,1873.00
20/06/2023,541729,HDFCAMC,VFTC - INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST II,P,54142,1873.00
20/06/2023,541729,HDFCAMC,AVENDUS ABSOLUTE RETURN FUND,P,53391,1873.00
20/06/2023,541729,HDFCAMC,TRIKON ASSET MANAGEMENT MASTER FUND,P,53391,1873.00
20/06/2023,541729,HDFCAMC,ABRDN INVESTMENT MANAGEMENT LIMITED,S,53391,1873.00
20/06/2023,541729,HDFCAMC,ABRDN INVESTMENT MANAGEMENT LIMITED,S,53391,1873.00
20/06/2023,541729,HDFCAMC,ABRDN INVESTMENT MANAGEMENT LIMITED,S,53391,1873.00
20/06/2023,541729,HDFCAMC,SBI MUTUAL FUND,P,53390,1873.00
20/06/2023,541729,HDFCAMC,SBI MUTUAL FUND,P,53390,1873.00
20/06/2023,541729,HDFCAMC,MORGAN STANLEY INSTITUTIONAL FUND INC EMERGING MARKETS PORTFOLIO,P,50511,1873.00
20/06/2023,541729,HDFCAMC,REGAL TACTICAL OPPORTUNITIES FUND,P,49357,1873.00
20/06/2023,541729,HDFCAMC,MORGAN STANLEY INVESTMENT MANAGEMENT EMERGING MARKETS TRUST,P,45661,1873.00
20/06/2023,541729,HDFCAMC,MORGAN STANLEY SICAV EMERGING MARKETS EQUITY FUND,P,41737,1873.00
20/06/2023,541729,HDFCAMC,MORGAN STANLEY INVESTMENT MGT INC. A/C MORGAN STANLEY INDIA INVT FUND INC,P,39702,1873.00
20/06/2023,541729,HDFCAMC,ADITYA BIRLA SUN LIFE MUTUAL FUND,P,34615,1873.00
20/06/2023,541729,HDFCAMC,ADITYA BIRLA SUN LIFE MUTUAL FUND,P,34615,1873.00
20/06/2023,541729,HDFCAMC,REGAL INVESTMENT FUND,P,30868,1873.00
20/06/2023,541729,HDFCAMC,UTI MUTUAL FUND,P,25424,1873.00
20/06/2023,541729,HDFCAMC,EQ ADVISORS TRUST-EQ/GLOBAL MULTI-SECTOR EQUITY PORTFOLIO,P,23934,1873.00
20/06/2023,541729,HDFCAMC,MIRAE ASSET MUTUAL FUND,P,20488,1873.00
20/06/2023,541729,HDFCAMC,AMAZON MARKET NEUTRAL FUND,P,20486,1873.00
20/06/2023,541729,HDFCAMC,TASMAN MARKET NEUTRAL FUND,P,19289,1873.00
20/06/2023,541729,HDFCAMC,VANGUARD FTSE ALL WORLD EX US FUND A SERIES OF VIEIF,P,17561,1873.00
20/06/2023,541729,HDFCAMC,MORGAN STANLEY INVT MGT INC. UNIVERSAL INST FUND INC EMG MKT EQT PORTFOLIO,P,16472,1873.00
20/06/2023,541729,HDFCAMC,UTI MUTUAL FUND,P,15255,1873.00
20/06/2023,541729,HDFCAMC,MORGAN STANLEY INVT MGMT INC AC M S OFFSHORE EMERGING MKT FUND,P,14050,1873.00
20/06/2023,541729,HDFCAMC,UTI MUTUAL FUND,P,12712,1873.00
20/06/2023,541729,HDFCAMC,MORGAN STANLEY INVESTMENT FUNDS INDIAN EQUITY FUND,P,12452,1873.00
20/06/2023,541729,HDFCAMC,TD EMERGING MARKETS FUND,P,8714,1873.00
20/06/2023,541729,HDFCAMC,SBI MUTUAL FUND,P,7000,1873.00
20/06/2023,541729,HDFCAMC,VFTC - INSTITUTIONAL TOTAL INTERNATIONAL STOCK MARKET INDEX TRUST,P,6044,1873.00
20/06/2023,541729,HDFCAMC,MORGAN STANLEY INVESTMENT FUNDS ASIAN EQUITY FUND,P,4623,1873.00
20/06/2023,541729,HDFCAMC,VANGUARD TOTAL WORLD STOCK INDEX FUND,P,4437,1873.00
20/06/2023,541729,HDFCAMC,VANGUARD FUNDS PUBLIC LIMITED COMPANY VANGUARD FTSE EMERGING MARKETS ETF,P,3714,1873.00
20/06/2023,541729,HDFCAMC,VANGUARD FUNDS PUBLIC LIMITED COMPANY VANGUARD FTSE ALL WORLD ETF,P,1938,1873.00
20/06/2023,541729,HDFCAMC,VANGUARD ESG INTERNATIONAL STOCK ETF,P,1224,1873.00
20/06/2023,541729,HDFCAMC,VIS PLC - VANGUARD ESG EMERGING MARKETS ALL CAP EQUITY INDEX FUND,P,876,1873.00
20/06/2023,541729,HDFCAMC,VANGUARD INVESTMENTS FUNDS ICVC - VANGUARD FTSE GLOBAL ALL CAP INDEX FUND,P,391,1873.00
20/06/2023,541729,HDFCAMC,VANGUARD ASIA EX JAPAN SHARES INDEX FUND,P,274,1873.00
20/06/2023,541729,HDFCAMC,VANGUARD FUNDS PLC / VANGUARD ESG GLOBAL ALL CAP UCITS ETF,P,96,1873.00
22/06/2023,543529,DELHIVERY,CA SWIFT INVESTMENTS,S,5000000,385.50
22/06/2023,543529,DELHIVERY,CA SWIFT INVESTMENTS,S,4066805,385.50
22/06/2023,543529,DELHIVERY,NORGES BANK ON ACCOUNT OF GOVERNMENT PETROLEUM FUND,P,4066805,385.50
22/06/2023,543529,DELHIVERY,SOCIETE GENERALE,P,2320607,385.50
22/06/2023,543529,DELHIVERY,CA SWIFT INVESTMENTS,S,2320607,385.50
22/06/2023,543529,DELHIVERY,CA SWIFT INVESTMENTS,S,2207195,385.50
22/06/2023,543529,DELHIVERY,SAUDI CENTRAL BANK,P,2207195,385.50
22/06/2023,543529,DELHIVERY,BNP PARIBAS ARBITRAGE,P,1570000,385.50
22/06/2023,543529,DELHIVERY,CA SWIFT INVESTMENTS,S,1570000,385.50
22/06/2023,543529,DELHIVERY,CA SWIFT INVESTMENTS,S,1400000,385.50
22/06/2023,543529,DELHIVERY,TT EMERGING MARKETS OPPORTUNITIES FUND II LIMITED,P,698605,385.50
22/06/2023,543529,DELHIVERY,TT EMERGING MARKETS EQUITY FUND,P,635176,385.50
22/06/2023,543529,DELHIVERY,TT EMERGING MARKETS UNCONSTRAINED FUND,P,617573,385.50
22/06/2023,543529,DELHIVERY,GOLDMAN SACHS (SINGAPORE) PTE,P,540000,385.50
22/06/2023,543529,DELHIVERY,CA SWIFT INVESTMENTS,S,540000,385.50
22/06/2023,543529,DELHIVERY,SCHRODER ASIAN GROWTH FUND,P,526874,385.50
22/06/2023,543529,DELHIVERY,MORGAN STANLEY MAURITIUS COMPANY LIMITED,P,520000,385.50
22/06/2023,543529,DELHIVERY,CA SWIFT INVESTMENTS,S,520000,385.50
22/06/2023,543529,DELHIVERY,WASHINGTON STATE INVESTMENT BOARD,P,489871,385.50
22/06/2023,543529,DELHIVERY,BEST INVESTMENT CORPORATION,P,398940,385.50
22/06/2023,543529,DELHIVERY,INTERNATIONAL BANK FOR RECONSTRUCTION AND DEVELOPMENT,P,372433,385.50
22/06/2023,543529,DELHIVERY,TT HORIZON OPPORTUNITIES FUND LIMITED,P,340436,385.50
22/06/2023,543529,DELHIVERY,UNISUPER LIMITED AS TRUSTEE OF UNISUPER,P,317224,385.50
22/06/2023,543529,DELHIVERY,VFM EMERGING MARKETS TRUST,P,306946,385.50
22/06/2023,543529,DELHIVERY,LGT SELECT FUNDS-LGT SELECT EQUITY EMERGING MARKETS,P,276845,385.50
